BldgDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
499,USACE - Galveston,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
500,USACE - Galveston,0,0,0,0,0,5,8,8,9,9,9,10,12,14,17,21,26,32,40,50,58,64,70,75,80,84,88,92,96,
501,USACE - Galveston,0,0,0,0,0,0,0,2,5,10,10,15,15,20,20,25,25,35,35,45,45,45,45,45,45,45,45,45,45,
502,USACE - Galveston,0,0,0,0,0,15,18,20,22,24,27,31,34,38,42,46,50,54,58,62,66,70,73,77,81,85,89,93,97,
503,USACE - Galveston,0,0,0,0,0,12,14,17,19,23,27,31,35,40,45,50,55,59,63,67,71,74,77,80,83,86,89,92,95,
504,USACE - Galveston,0,0,0,0,0,15,18,20,23,25,27,28,30,33,37,43,50,58,64,68,72,76,80,84,88,92,96,100,100,
505,USACE - Galveston,0,0,0,0,0,2,4,7,10,14,18,23,28,33,39,44,50,56,61,66,70,73,77,80,84,87,91,94,98,
506,USACE - New Orleans,0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
507,USACE - New Orleans,0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
508,USACE - New Orleans,0,0,0,0,0,41,68,84,92,95,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
509,USACE - New Orleans,0,0,0,0,0,24,48,77,91,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
510,USACE - New Orleans,0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,
511,USACE - New Orleans,0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
512,USACE - New Orleans,0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
513,USACE - New Orleans,0,0,0,0,0,41,68,84,92,95,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
514,USACE - New Orleans,0,0,0,0,0,24,48,77,91,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
515,USACE - New Orleans,0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,
516,USACE - New Orleans,0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
517,USACE - New Orleans,0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
518,USACE - New Orleans,0,0,0,0,0,41,68,84,92,95,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
519,USACE - New Orleans,0,0,0,0,0,24,48,77,91,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
520,USACE - New Orleans,0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,
521,USACE - New Orleans,0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
522,USACE - New Orleans,0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
523,USACE - New Orleans,0,0,0,0,0,41,68,84,92,95,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
524,USACE - New Orleans,0,0,0,0,0,24,48,77,91,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
525,USACE - New Orleans,0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,
526,USACE - St. Paul,0,0,0,0,5,12,17,20,21,22,22,23,25,27,31,35,39,42,42,42,42,42,42,42,42,42,42,42,42,
527,USACE - Wilmington,0,0,0,0,24,30,33,35,39,46,55,62,68,72,75,79,81,83,85,87,89,91,93,95,97,99,100,100,100,
528,USACE - Wilmington,0,0,0,0,6,19,33,44,49,53,57,61,66,70,74,78,83,87,91,95,99,100,100,100,100,100,100,100,100,
529,USACE - Wilmington,0,0,0,0,3,6,9,11,14,17,20,23,27,30,34,37,41,44,47,50,53,56,59,62,65,68,71,74,77,
530,USACE - Wilmington,0,0,0,0,3,13,46,63,67,68,69,70,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,
531,USACE - Wilmington,0,0,0,0,8,20,32,43,52,59,66,73,79,83,86,89,93,96,97,98,99,100,100,100,100,100,100,100,100,
532,USACE - Galveston,0,0,0,0,0,2,4,5,5,5,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98,
533,USACE - Galveston,0,0,0,0,0,1,5,5,5,5,6,8,9,11,14,18,22,28,34,42,50,58,64,70,76,82,88,94,100,
534,USACE - Galveston,0,0,0,0,0,2,3,4,4,4,5,7,10,13,16,21,25,30,36,41,47,53,60,66,72,78,84,90,96,
535,USACE - New Orleans,0,0,0,0,0,46,75,92,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
536,USACE - New Orleans,0,0,0,0,0,25,50,80,96,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
537,USACE - New Orleans,0,0,0,0,0,41,68,84,92,95,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,
538,USACE - New Orleans,0,0,0,0,0,24,48,77,91,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
539,USACE - New Orleans,0,0,0,0,0,26,54,68,83,88,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,
540,USACE - Wilmington,0,0,0,0,2,3,6,11,18,23,30,36,43,50,57,63,70,76,82,88,94,100,100,100,100,100,100,100,100,
541,USACE - Wilmington,0,0,0,0,2,8,16,21,22,23,24,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,
542,USACE - Wilmington,0,0,0,0,1,1,2,3,6,9,13,17,21,24,28,32,35,39,42,45,48,51,54,57,60,63,66,69,72,
543,USACE - Galveston,0,0,0,0,0,3,5,6,7,8,10,13,17,21,25,30,35,41,47,52,58,65,71,76,81,86,91,96,100,
544,USACE - Wilmington,0,0,0,0,3,7,12,17,20,24,28,32,37,41,46,51,55,59,64,68,72,76,80,84,88,92,96,100,100,
545,USACE - Galveston,0,0,0,0,1,10,12,15,19,22,26,30,35,39,42,48,50,51,53,54,55,55,56,56,57,57,57,58,58,
546,USACE - Galveston,0,0,0,0,0,1,1,3,5,8,12,16,21,26,32,38,45,45,45,45,45,45,45,45,45,45,45,45,45,
547,USACE - Galveston,0,0,0,0,0,20,22,24,26,28,30,35,40,43,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
548,USACE - Galveston,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,
549,USACE - Galveston,0,0,0,0,0,14,22,26,29,32,33,34,35,35,35,35,41,43,45,47,49,51,53,53,53,53,53,53,53,
550,USACE - Galveston,0,0,0,0,0,2,5,10,15,20,25,30,35,40,50,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
551,USACE - Galveston,0,0,0,0,0,3,4,5,6,7,7,7,7,7,7,8,9,9,10,10,10,11,11,12,12,13,13,14,14,
552,USACE - Galveston,0,0,0,0,0,3,5,8,10,13,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,
553,USACE - Galveston,0,0,0,0,0,1,1,1,3,5,8,12,16,21,26,32,38,40,40,40,40,40,40,40,40,40,40,40,40,
554,USACE - Galveston,0,0,0,0,0,18,25,25,25,25,25,25,25,25,25,26,27,27,28,28,28,29,29,29,30,30,30,30,30,
555,USACE - Galveston,0,0,0,0,0,1,5,10,10,10,20,30,50,50,50,75,75,75,90,90,90,90,90,90,90,90,90,90,90,
556,USACE - Galveston,0,0,0,0,0,5,10,20,40,50,60,70,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
557,USACE - Galveston,0,0,0,0,0,12,14,17,19,23,27,31,35,40,45,50,55,60,60,70,70,70,70,70,70,70,70,70,70,
558,USACE - Galveston,0,0,0,0,17,17,17,17,23,32,45,55,61,66,69,73,76,78,80,82,85,86,87,89,90,91,92,93,94,
559,USACE - Galveston,0,0,0,0,1,9,14,17,22,26,30,32,35,37,39,43,46,48,50,51,54,55,57,59,60,62,63,65,66,
560,USACE - Galveston,0,0,0,0,0,3,3,3,4,5,8,10,17,23,31,40,48,48,52,52,55,55,55,55,55,55,55,55,55,
561,USACE - Galveston,0,0,0,0,0,10,20,20,50,50,60,60,75,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
562,USACE - Galveston,0,0,0,0,0,13,20,24,27,28,30,30,30,30,30,32,33,34,34,35,36,36,37,38,39,40,41,42,43,
563,USACE - Galveston,0,0,0,0,0,20,22,24,26,28,30,35,40,43,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
564,USACE - Galveston,0,0,0,0,0,0,20,24,28,32,38,42,46,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
565,USACE - Galveston,0,0,0,0,0,5,8,12,14,16,17,19,20,20,20,24,26,28,29,31,33,34,36,38,40,42,44,46,48,
566,USACE - Galveston,0,0,0,0,0,7,12,16,20,23,26,27,29,30,25,30,31,33,35,36,38,40,41,43,45,47,49,51,53,
567,USACE - Galveston,0,0,0,0,0,1,1,1,3,3,5,8,12,16,21,26,32,38,45,51,58,65,73,80,87,94,100,100,100,
568,USACE - Galveston,0,0,0,0,0,25,25,25,25,30,30,30,30,30,35,35,35,35,35,35,40,40,40,40,40,40,40,40,40,
569,USACE - Galveston,0,0,0,0,0,5,10,20,30,50,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,
570,USACE - Galveston,0,0,0,0,0,2,3,4,5,6,7,8,8,9,11,14,19,24,31,40,50,60,67,73,79,84,89,94,99,
571,USACE - Galveston,0,0,0,0,10,15,18,24,25,25,26,27,28,31,33,36,40,43,47,52,56,60,65,70,75,80,85,90,95,
572,USACE - Galveston,0,0,0,0,0,2,10,15,28,32,39,43,44,45,51,58,62,65,65,65,65,65,65,65,65,65,65,65,65,
573,USACE - Galveston,0,0,0,0,0,20,23,26,29,32,35,39,42,45,47,50,60,60,60,60,60,60,60,60,60,60,60,60,60,
574,USACE - Wilmington,0,0,0,0,2,7,12,19,25,30,36,41,46,51,56,61,66,71,76,81,86,91,96,100,100,100,100,100,100,
575,USACE - Galveston,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,
576,USACE - Galveston,0,0,0,0,0,15,15,17,20,25,30,35,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
577,USACE - Galveston,0,0,0,0,0,65,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
578,USACE - Galveston,0,0,0,0,0,9,9,9,9,10,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
579,USACE - Galveston,0,0,0,0,0,0,0,0,20,23,27,30,33,37,40,43,47,50,53,57,60,60,60,60,60,60,60,60,60,
580,USACE - Galveston,0,0,0,0,0,6,6,6,6,10,14,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
581,USACE - Galveston,0,0,0,0,1,1,3,5,8,12,16,21,26,32,38,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
582,USACE - Galveston,0,0,0,0,0,1,1,3,5,8,12,16,21,26,32,38,45,50,50,50,50,50,50,50,50,50,50,50,50,
583,USACE - Galveston,0,0,0,0,0,20,23,26,29,32,35,38,41,44,47,50,55,56,57,58,60,60,60,60,60,60,60,60,60,
584,USACE - Galveston,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
585,USACE - Galveston,0,0,0,0,0,12,18,23,24,27,28,29,30,30,30,35,37,39,40,42,44,46,48,49,51,53,55,57,59,
586,USACE - Galveston,0,0,0,0,0,10,14,18,22,26,34,41,42,42,45,47,49,50,50,50,50,50,50,50,50,50,50,50,50,
587,USACE - Galveston,0,0,0,0,0,5,10,20,30,30,50,70,70,70,75,75,80,80,80,80,80,80,80,80,80,80,80,80,80,
588,USACE - Galveston,0,0,0,0,0,2,10,15,20,32,39,43,44,45,51,58,62,65,65,65,65,65,65,65,65,65,65,65,65,
589,USACE - Galveston,0,0,0,0,0,2,4,6,8,10,11,12,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
590,USACE - Galveston,0,0,0,0,0,30,30,30,30,33,36,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
591,USACE - Galveston,0,0,0,0,0,13,14,19,22,25,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45,IND3 Default
592,USACE - Galveston,0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,
593,USACE - Galveston,0,0,0,0,0,2,3,4,4,5,7,9,13,18,22,29,35,42,50,57,63,68,73,77,81,84,87,89,91,
594,USACE - Galveston,0,0,0,0,0,0,20,30,40,50,60,70,80,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
595,USACE - Galveston,0,0,0,0,0,14,21,25,27,28,30,30,30,30,30,32,34,35,36,37,38,39,40,41,42,43,44,45,46,
596,USACE - Galveston,0,0,0,0,0,0,20,25,30,35,40,45,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,
597,USACE - Galveston,0,0,0,0,0,35,35,35,35,41,47,53,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,
598,USACE - Galveston,0,0,0,0,0,20,32,40,47,53,57,61,64,67,70,72,74,77,78,80,82,84,85,87,89,91,93,95,97,
599,USACE - Galveston,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
600,USACE - Galveston,0,0,0,0,0,5,20,40,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,
601,USACE - New Orleans,0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
602,USACE - New Orleans,0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
603,USACE - New Orleans,0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
604,USACE - New Orleans,0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
605,USACE - New Orleans,0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,
606,USACE - New Orleans,0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
607,USACE - New Orleans,0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
608,USACE - New Orleans,0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
609,USACE - New Orleans,0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
610,USACE - New Orleans,0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,
611,USACE - New Orleans,0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
612,USACE - New Orleans,0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,
613,USACE - New Orleans,0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
614,USACE - New Orleans,0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
615,USACE - New Orleans,0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,
616,USACE - Galveston,0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,
617,USACE - Galveston,0,0,0,0,0,10,19,26,32,40,48,56,64,71,78,85,91,97,100,100,100,100,100,100,100,100,100,100,100,
618,USACE - Galveston,0,0,0,0,0,1,3,4,6,9,11,14,17,20,24,29,35,42,50,57,63,68,73,77,80,83,86,89,92,
619,USACE - New Orleans,0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
620,USACE - New Orleans,0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
621,USACE - New Orleans,0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
622,USACE - New Orleans,0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
623,USACE - New Orleans,0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,94,96,98,100,100,100,100,100,100,100,100,100,
624,USACE - Galveston,0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,
625,USACE - New Orleans,0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
626,USACE - New Orleans,0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
627,USACE - New Orleans,0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
628,USACE - New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
629,USACE - New Orleans,0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,
630,USACE - Wilmington,0,0,0,0,12,17,19,22,25,28,32,37,43,48,53,58,63,68,73,78,83,88,93,98,100,100,100,100,100,
631,USACE - Galveston,0,0,0,0,0,5,8,13,14,14,15,17,19,22,26,31,37,44,51,59,65,70,74,79,83,87,91,95,98,
632,USACE - Galveston,0,0,0,0,0,1,1,1,2,2,3,4,6,8,12,17,23,31,40,50,58,64,70,75,80,84,88,92,95,
633,USACE - Galveston,0,0,0,0,0,8,15,24,25,26,27,29,32,36,40,45,50,56,62,67,71,75,78,82,86,90,94,98,100,
634,USACE - New Orleans,0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
635,USACE - New Orleans,0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
636,USACE - New Orleans,0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
637,USACE - New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
638,USACE - New Orleans,0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,
639,USACE - Wilmington,0,0,0,0,5,8,10,10,11,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,34,
640,USACE - Galveston,0,0,0,0,0,7,10,11,12,15,17,20,23,27,31,35,40,44,48,52,56,60,64,68,72,76,80,84,88,
641,USACE - Galveston,0,0,0,0,0,1,5,5,5,6,7,9,11,14,17,20,24,28,32,36,41,45,51,56,61,66,71,76,81,
642,USACE - Galveston,0,0,0,0,0,12,14,17,19,23,27,31,35,40,45,50,55,59,63,67,71,74,77,80,83,86,89,92,95,
643,USACE - Galveston,0,0,0,0,0,5,7,9,9,10,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94,
644,USACE - Galveston,0,0,0,0,0,8,12,15,15,16,17,19,22,25,28,32,36,40,45,49,54,59,64,69,74,79,84,89,94,
645,USACE - Galveston,0,0,0,0,0,1,2,2,2,3,4,6,8,9,12,15,20,25,32,40,50,58,64,69,74,79,84,89,94,
646,USACE - Wilmington,0,0,0,0,4,22,29,34,39,44,48,53,57,62,66,70,75,79,83,87,91,95,99,100,100,100,100,100,100,
647,USACE - New Orleans,0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
648,USACE - New Orleans,0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
649,USACE - New Orleans,0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
650,USACE - New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
651,USACE - New Orleans,0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,
652,USACE - Galveston,0,0,0,0,0,5,7,9,9,10,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94,EDU1 default
653,USACE - New Orleans,0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
654,USACE - New Orleans,0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
655,USACE - New Orleans,0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
656,USACE - New Orleans,0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
657,USACE - New Orleans,0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,
658,BCAR - Jan 2011,0,0,0,0,12,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
659,BCAR - Jan 2011,0,0,0,0,12,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
660,BCAR - Jan 2011,0,0,0,0,12,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
661,BCAR - Jan 2011,0,0,2,10,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
662,BCAR - Jan 2011,0,0,2,10,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
663,BCAR - Jan 2011,0,0,2,10,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
664,BCAR - Jan 2011,0,0,2,30,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
665,BCAR - Jan 2011,0,0,2,30,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
666,BCAR - Jan 2011,0,0,2,30,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
667,BCAR - Jan 2011,0,0,15,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
668,BCAR - Jan 2011,0,0,0,20,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
669,BCAR - Jan 2011,0,0,0,20,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
670,BCAR - Jan 2011,0,0,0,20,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
671,BCAR - Jan 2011,0,5,8,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
672,BCAR - Jan 2011,0,5,8,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
673,BCAR - Jan 2011,0,5,8,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
674,BCAR - Jan 2011,5,14,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
675,BCAR - Jan 2011,5,14,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
676,BCAR - Jan 2011,5,14,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
677,BCAR - Jan 2011,8,40,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
678,BCAR - Jan 2011,8,40,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
679,BCAR - Jan 2011,8,40,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
680,BCAR - Jan 2011,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
681,BCAR - Jan 2011,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
682,BCAR - Jan 2011,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
683,BCAR - Jan 2011,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
684,BCAR - Jan 2011,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
685,BCAR - Jan 2011,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
686,BCAR - Jan 2011,1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
687,BCAR - Jan 2011,1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
688,BCAR - Jan 2011,1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
689,BCAR - Jan 2011,1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
